cod_item,cod_item_pai,nome,situacao,maior_cod_item_pai
10320,10313,INDICE DO IPC JUNHO/1987,A,9985
10321,10313,"INDICE DE 10,87% LEI 10.192/2001",A,9985
10322,10313,"INDICE DE 47,94% LEI 8.676/1993",A,9985
10323,10288,INCLUSAO DE DEPENDENTE,A,9985
10324,9985,MILITAR,A,9985
10325,10324,REGIME,A,9985
10326,10325,INGRESSO E CONCURSO,A,9985
10327,10325,CURSO DE FORMACAO,A,9985
10328,10325,REINTEGRACAO,A,9985
10329,10325,ESTABILIDADE,A,9985
10330,10325,ANISTIA POLITICA,A,9985
10331,10325,"ADIDOS, AGREGADOS E ADJUNTOS",A,9985
10332,10325,SERVICO MILITAR OBRIGATORIO,A,9985
10333,10325,EX-COMBATENTES,A,9985
10334,10325,PROMOCAO,A,9985
10335,10325,SERVICO MILITAR DOS PROFISSIONAIS DA SAUDE,A,9985
10336,10325,CORPO FEMININO,A,9985
10337,10324,SISTEMA REMUNERATORIO E BENEFICIOS,A,9985
10338,10337,GRATIFICACOES E ADICIONAIS,A,9985
10339,10337,FERIAS,A,9985
10340,10337,INDENIZACOES REGULARES,A,9985
10341,10337,ISONOMIA,A,9985
10342,10324,"REAJUSTE DE REMUNERACAO, SOLDO, PROVENTOS OU PENSAO",A,9985
10343,10342,"INDICE DE 28,86% LL 8.622/1993 E 8.627/1993",A,9985
10344,10342,INDICE DA URV LEI 8.880/1994,A,9985
10345,10342,INDICE DO IPC  JUNHO/1987,A,9985
10346,10342,"INDICE DE 84,32% IPC MARCO/1990",A,9985
10347,10342,INDICE DA URP ABRIL E MAIO/1988 DL 2.425/1988,A,9985
10349,10337,REFORMA,A,9985
10350,10337,LICENCAS,A,9985
10351,10337,AGREGACAO,A,9985
10352,10337,RESERVA REMUNERADA,A,9985
10353,10337,TRANSFERENCIA EX-OFFICIO PARA RESERVA,A,9985
10354,10337,TEMPO DE SERVICO,A,9985
10355,10337,TRANSFERENCIA PARA RESERVA,A,9985
10356,10337,ASSISTENCIA MEDICO-HOSPITALAR,A,9985
10357,10337,LICENCA PREMIO,A,9985
10358,10337,LICENCIAMENTO,A,9985
10359,10324,PENSAO,A,9985
10360,10359,CONCESSAO,A,9985
10361,10359,RESTABELECIMENTO,A,9985
10362,10359,PROVISORIA,A,9985
10363,10324,PROCESSO ADMINISTRATIVO DISCIPLINAR / SINDICANCIA,A,9985
10364,10363,ADVERTENCIA / REPREENSAO,A,9985
10365,10363,IMPEDIMENTO / DETENCAO / PRISAO,A,9985
10366,10363,LICENCIAMENTO / EXCLUSAO,A,9985
10367,10363,SUSPENSAO,A,9985
10370,9985,CONCURSO PUBLICO / EDITAL,A,9985
10371,10370,RESERVA DE VAGAS PARA PESSOAS COM DEFICIENCIA,A,9985
10372,10370,INSCRICAO / DOCUMENTACAO,A,9985
10373,10370,LIMITE DE IDADE,A,9985
10374,10370,EXIGENCIA DE PRATICA FORENSE,A,9985
10375,10370,PROVA DE TITULOS,A,9985
10376,10370,EXAME DE SAUDE E/OU APTIDAO FISICA,A,9985
10377,10370,CURSO DE FORMACAO,A,9985
10378,10370,EXAME PSICOTECNICO / PSIQUIATRICO,A,9985
10379,10370,ANULACAO E CORRECAO DE PROVAS / QUESTOES,A,9985
10380,10370,ESCOLARIDADE,A,9985
10381,10370,CLASSIFICACAO E/OU PRETERICAO,A,9985
10382,10370,ANULACAO,A,9985
10383,10370,PRAZO DE VALIDADE,A,9985
10384,10370,CONDICOES ESPECIAIS PARA PRESTACAO DE PROVA,A,9985
10385,9985,LICITACOES,A,9985
10386,10385,MODALIDADE / LIMITE,A,9985
10387,10385,HABILITACAO / REGISTRO CADASTRAL / JULGAMENTO / HOMOLOGACAO,A,9985
10388,10385,EDITAL,A,9985
10389,10385,REVOGACAO,A,9985
10390,10385,SANCOES ADMINISTRATIVAS,A,9985
10391,10385,RECURSOS ADMINISTRATIVOS,A,9985
10392,10385,CONVENIO,A,9985
10393,10385,ADJUDICACAO,A,9985
10394,9985,DIVIDA ATIVA NAO-TRIBUTARIA,A,9985
10395,10394,MULTAS E DEMAIS SANCOES,A,9985
10396,10395,AMBIENTAL,A,9985
10397,10395,SANITARIAS,A,9985
10398,10395,METROLOGICA,A,9985
10399,10395,PROFISSIONAL,A,9985
10400,10395,SEGURANCA E/OU MEDICINA DO TRABALHO,A,9985
10401,10394,TAXA DE OCUPACAO / LAUDEMIO / FORO,A,9985
10402,10394,CESSAO DE CREDITOS NAO-TRIBUTARIOS,A,9985
10403,9985,ORGANIZACAO SINDICAL,A,9985
10404,10403,CONTRIBUICAO SINDICAL,A,9985
10405,10403,ELEICOES SINDICAIS,A,9985
10406,10403,REGISTRO SINDICAL,A,9985
10407,10403,DILACAO E EXTENSAO DE BASE TERRITORIAL,A,9985
10408,10403,FILIACAO,A,9985
10409,9985,EMPREGADO PUBLICO / TEMPORARIO,A,9985
10410,10409,CONTRATO TEMPORARIO DE MAO DE OBRA L 8.745/1993,A,9985
10411,10409,ADMISSAO / PERMANENCIA / DESPEDIDA,A,9985
10412,9985,COMISSAO PARLAMENTAR DE INQUERITO - CPI,A,9985
10413,10412,QUEBRA DE SIGILO BANCARIO / FISCAL / TELEFONICO,A,9985
10414,10412,CRIACAO / INSTALACAO / PROSSEGUIMENTO / ENCERRAMENTO,A,9985
10415,10412,LIMITES DOS PODERES DE INVESTIGACAO,A,9985
10416,10412,LIMITES DO OBJETO,A,9985
10417,9985,SISTEMA NACIONAL DE TRANSITO,A,9985
10418,10417,CNH - CARTEIRA NACIONAL DE HABILITACAO,A,9985
10419,10417,LIBERACAO DE VEICULO APREENDIDO,A,9985
10420,10417,LICENCIAMENTO DE VEICULO,A,9985
10421,9985,CONTRATOS ADMINISTRATIVOS,A,9985
10422,10421,PAGAMENTO ATRASADO / CORRECAO MONETARIA,A,9985
10423,10421,ANULACAO,A,9985
10424,10421,SUSPENSAO,A,9985
10425,10421,RESCISAO,A,9985
10426,10421,PRORROGACAO,A,9985
10427,10421,TERMO ADITIVO,A,9985
10428,10421,PENALIDADES,A,9985
10429,10421,EXECUCAO CONTRATUAL,A,9985
10430,10421,EQUILIBRIO FINANCEIRO,A,9985
10431,899,RESPONSABILIDADE CIVIL,A,899
10432,899,COISAS,A,899
10433,10431,INDENIZACAO POR DANO MORAL,A,899
10434,10433,SERVICOS DE SAUDE,A,899
10435,10433,ACIDENTE DE TRANSITO,A,899
10436,10433,LEI DE IMPRENSA,A,899
10437,10433,DIREITO DE IMAGEM,A,899
10438,10110,DANO AMBIENTAL,I,10110
10439,10431,INDENIZACAO POR DANO MATERIAL,A,899
10440,10439,SERVICOS DE SAUDE,A,899
10441,10439,ACIDENTE DE TRANSITO,A,899
10442,10439,LEI DE IMPRENSA,A,899
10443,10439,DIREITO DE IMAGEM,A,899
10444,10432,POSSE,A,899
10445,10444,ESBULHO / TURBACAO / AMEACA,A,899
10446,10444,IMISSAO,A,899
10447,10444,AQUISICAO,A,899
10448,10432,PROPRIEDADE,A,899
10449,10448,PERDA DA PROPRIEDADE,A,899
10450,10448,ADJUDICACAO COMPULSORIA,A,899
10451,10448,DIVISAO E DEMARCACAO,A,899
10452,10448,REIVINDICACAO,A,899
10453,10448,RETIFICACAO DE AREA DE IMOVEL,A,899
10454,10448,ALIENACAO JUDICIAL,A,899
10455,10448,AQUISICAO,A,899
10456,10455,ACESSAO,A,899
10457,10455,USUCAPIAO ESPECIAL (CONSTITUCIONAL),A,899
10458,10455,USUCAPIAO EXTRAORDINARIA,A,899
10459,10455,USUCAPIAO ORDINARIA,A,899
10460,10455,USUCAPIAO ESPECIAL COLETIVA,A,899
10461,10448,DIREITO DE VIZINHANCA,A,899
10462,10448,CONDOMINIO,A,899
10463,10448,CONDOMINIO EM EDIFICIO,A,899
10464,10463,ADMINISTRACAO,A,899
10465,10463,ALTERACAO DE COISA COMUM,A,899
10466,10463,ASSEMBLEIA,A,899
10467,10463,DESPESAS CONDOMINIAIS,A,899
10468,10463,DIREITOS / DEVERES DO CONDOMINO,A,899
10469,10463,VAGA DE GARAGEM,A,899
10470,10448,INCORPORACAO IMOBILIARIA,A,899
10480,10448,PROPRIEDADE RESOLUVEL,A,899
10481,10448,PROPRIEDADE FIDUCIARIA,A,899
10482,10432,ENFITEUSE,A,899
10483,10432,SERVIDAO,A,899
10484,10432,USUFRUTO,A,899
10485,10432,SUPERFICIE,A,899
10486,10432,USO,A,899
10487,10432,HABITACAO,A,899
10488,10432,PENHOR,A,899
10489,10488,RURAL - AGRICOLA/PECUARIO,A,899
10490,10488,INDUSTRIAL / MERCANTIL,A,899
10491,10488,DIREITOS E TITULOS DE CREDITO,A,899
10492,10488,VEICULOS,A,899
10493,10488,LEGAL,A,899
10494,10432,HIPOTECA,A,899
10495,10432,ANTICRESE,A,899
10496,10432,PROMESSA DE COMPRA E VENDA,A,899
10497,10288,SUBSIDIOS,A,9985
10499,4654,PROGRAMA DE COMPUTADOR,A,899
10500,10455,USUCAPIAO DA L 6.969/1981,A,899
10501,9580,CREDITO RURAL,A,899
10502,9991,INDENIZACAO POR DANO MATERIAL,A,9985
10503,10502,SERVICOS DE SAUDE,A,9985
10504,10502,ACIDENTE DE TRANSITO,A,9985
10505,10502,VARIACAO CAMBIAL,A,9985
10508,3388,MAUS TRATOS,A,287
10509,3388,EXPOSICAO OU ABANDONO DE RECEM NASCIDO,A,287
10512,10363,RESPONSABILIDADE CIVIL DO MILITAR - INDENIZACAO AO ERARIO,A,9985
10514,3618,UTILIZACAO DE EMBRIAO HUMANO EM DESACORDO COM A LEGISLACAO - BIOSSEGURANCA,A,287
10515,3618,"PRATICA DE ENGENHARIA GENETICA EM CELULA GERMINAL, ZIGOTO OU EMBRIAO HUMANOS - BIOSSEGURANCA",A,287
10516,3618,CLONAGEM HUMANA - BIOSSEGURANCA,A,287
10523,5885,DESPENALIZACAO / DESCRIMINALIZACAO,A,287
10527,5914,LIVROS / JORNAIS / PERIODICOS,A,14
10528,5914,ENTIDADES SEM FINS LUCRATIVOS,A,14
10529,5914,PARTIDOS POLITICOS,A,14
10530,5914,IMUNIDADE RECIPROCA,A,14
10531,5946,ICMS / INCIDENCIA SOBRE O ATIVO FIXO,A,14
10532,5917,INCIDENCIA SOBRE AUXILIO-CONDUCAO,A,14
10533,5917,INCIDENCIA SOBRE AUXILIO-CRECHE,A,14
10534,5972,TAXA DE LIMPEZA PUBLICA,A,14
10535,5972,TAXA DE ILUMINACAO PUBLICA,A,14
10536,5972,TAXA DE COLETA DE LIXO,A,14
10537,5972,TAXA DE PREVENCAO E COMBATE A INCENDIO,A,14
10538,5972,TAXA DE LICENCIAMENTO DE ESTABELECIMENTO,A,14
10539,5978,CAPACIDADE TRIBUTARIA,A,14
10540,5913,COMPETENCIA TRIBUTARIA,A,14
10543,5987,DEPOSITO JUDICIAL,A,14
10544,5992,CONSTITUCIONALIDADE DO ARTIGO 4O DA LC 118/05,A,14
10545,5992,CONSTITUCIONALIDADE DO ARTIGO 46 DA LEI 8212/91,A,14
10546,5992,SUSPENSAO,A,14
10547,5992,INTERRUPCAO,A,14
10548,5992,DECRETACAO DE OFICIO,A,14
10549,10546,ARQUIVAMENTO ADMINISTRATIVO - CREDITO DE PEQUENO VALOR,A,14
10550,10547,DESPACHO DE CITACAO,A,14
10551,5993,CONSTITUCIONALIDADE DO ARTIGO 45 DA LEI 8212/91,A,14
10556,6008,EXCLUSAO - ICMS,A,14
10557,6008,EXCLUSAO - IPI,A,14
10558,6008,EXCLUSAO - RECEITAS PROVENIENTES DE EXPORTACAO,A,14
10559,6008,CALCULO DE ICMS &QUOT;POR DENTRO&QUOT;,A,14
10560,6021,QUEBRA DE SIGILO BANCARIO,A,14
10561,6033,PIS - IMPORTACAO,A,14
10562,6033,COFINS - IMPORTACAO,A,14
10563,6036,COMPENSACAO DE PREJUIZO,A,14
10564,1697,CONTRIBUICAO SINDICAL RURAL,I,864
10565,6044,CONTRIBUICAO SINDICAL RURAL,A,14
10567,6094,APOSENTADORIA POR INVALIDEZ ACIDENTARIA,A,195
10568,864,PRESCRICAO,I,864
10569,10568,RURAL,I,864
10570,10568,FGTS,I,864
10571,10568,ACIDENTE DE TRABALHO,I,864
10572,10159,TERMO DE ADESAO DA LC 110/2001,A,9985
10573,9148,PRISAO CIVIL,A,8826
10577,5626,RELACOES DE PARENTESCO,A,899
10581,1658,TURNO ININTERRUPTO DE REVEZAMENTO,I,864
10582,7691,RESCISAO / RESOLUCAO,A,899
10585,7699,CAPITALIZACAO / ANATOCISMO,A,899
10586,7699,LIMITACAO DE JUROS,A,899
10587,9986,PROTECAO DA INTIMIDADE E SIGILO DE DADOS,A,9985
10588,4839,VICIOS DE CONSTRUCAO,A,899
10589,10120,JUROS COMPENSATORIOS,A,9985
10590,4805,RESGATE DE CONTRIBUICAO,A,899
10591,10337,INCLUSAO DE DEPENDENTE,A,9985
10592,7690,DESCONTO EM FOLHA DE PAGAMENTO,A,899
10593,10337,REMUNERACAO MINIMA,A,9985
10595,10463,MULTA,A,899
10596,10337,AUXILIO-INVALIDEZ,A,9985
10598,7617,COBRANCA INDEVIDA DE LIGACOES,A,1156
10599,4264,QUESITOS,A,1209
10600,4264,IMPEDIMENTO,A,1209
10601,4264,SUSPEICAO,A,1209
10602,4271,CONDICIONAL DO PROCESSO,A,1209
10603,4271,PARCELAMENTO DE CREDITO TRIBUTARIO,A,1209
10604,1209,INVESTIGACAO PENAL,A,1209
10605,10604,COMPETENCIA DO MP,A,1209
10606,10604,CERCEAMENTO DE DEFESA,A,1209
10607,10604,QUEBRA DO SIGILO BANCARIO,A,1209
10608,10604,QUEBRA DO SIGILO FISCAL,A,1209
10609,10604,QUEBRA DO SIGILO TELEFONICO,A,1209
10610,10604,TRANCAMENTO,A,1209
10612,10620,TIPICIDADE,A,287
10613,10620,EXCLUDENTES,A,287
10614,10612,ABOLITIO CRIMINIS,A,287
10615,10612,PRINCIPIO DA INSIGNIFICANCIA,A,287
10616,10613,LEGITIMA DEFESA,A,287
10617,10613,ESTADO DE NECESSIDADE,A,287
10618,10613,ESTRITO CUMPRIMENTO DO DEVER LEGAL,A,287
10619,10613,INEXIGIBILIDADE DE CONDUTA DIVERSA,A,287
10620,287,PARTE GERAL,A,287
10621,10620,APLICACAO DA PENA,A,287
10622,10620,EXTINCAO DA PUNIBILIDADE,A,287
10623,10622,PRESCRICAO,A,287
10624,10622,PERDAO,A,287
10625,10622,ANISTIA,A,287
10626,10622,INDULTO,A,287
10627,10622,PAGAMENTO OU PARCELAMENTO DO CREDITO TRIBUTARIO,A,287
10628,10621,SUBSTITUICAO DA PENA,A,287
10630,4263,TRANSACAO,A,1209
10631,4291,DESAFORAMENTO,A,1209
10632,1209,PRISAO TEMPORARIA,A,1209
10633,10621,REGIME INICIAL,A,287
10634,10620,SUSPENSAO CONDICIONAL DA PENA,A,287
10635,7791,PROGRESSAO DE REGIME,A,1209
10636,7791,LIVRAMENTO CONDICIONAL,A,1209
10637,7791,REMICAO,A,1209
10638,10288,ACUMULACAO DE PROVENTOS,A,9985
10640,4263,PRISAO DECORRENTE DE SENTENCA CONDENATORIA,A,1209
10641,7942,PENAS DO CODIGO PENAL MILITAR,A,1209
10642,10620,EFEITOS DA CONDENACAO,A,287
10643,10642,PERDA DA FUNCAO PUBLICA,A,287
10644,10642,PERDA DE BENS E VALORES,A,287
10645,9985,CONTROLE DE CONSTITUCIONALIDADE,A,9985
10646,10645,INCONSTITUCIONALIDADE MATERIAL,A,9985
10647,10645,PROCESSO LEGISLATIVO,A,9985
10651,8829,COMPETENCIA DOS JUIZADOS ESPECIAIS,A,8826
10652,8829,COMPETENCIA DA JUSTICA DO TRABALHO,A,8826
10653,8829,COMPETENCIA DA JUSTICA FEDERAL,A,8826
10654,8829,COMPETENCIA DA JUSTICA ESTADUAL,A,8826
10655,8874,HONORARIOS ADVOCATICIOS,A,8826
10656,8874,HONORARIOS ADVOCATICIOS EM EXECUCAO CONTRA A FAZENDA PUBLICA,A,8826
10657,8874,HONORARIOS ADVOCATICIOS EM FGTS,A,8826
10658,8874,CUSTAS,A,8826
10659,8884,SUSPEICAO,A,8826
10660,8884,IMPEDIMENTO,A,8826
10661,5917,INCIDENCIA SOBRE ABONO DE PERMANENCIA,A,14
10662,10288,ABONO DE PERMANENCIA,A,9985
10666,9045,REGULARIDADE FORMAL,A,8826
10667,10288,GRATIFICACOES ESTADUAIS ESPECIFICAS,A,9985
10668,9060,FAC-SIMILE,A,8826
10669,9060,PROTOCOLO INTEGRADO / DESCENTRALIZADO,A,8826
10670,9148,OBRIGACAO DE ENTREGAR,A,8826
10671,9148,OBRIGACAO DE FAZER / NAO FAZER,A,8826
10672,9148,PRECATORIO,A,8826
10673,9148,REQUISICAO DE PEQUENO VALOR - RPV,A,8826
10675,10187,QUINTO CONSTITUCIONAL,A,9985
10676,10670,IMISSAO NA POSSE,A,8826
10677,10670,BUSCA E APREENSAO,A,8826
10678,10672,SEQUESTRO DE VERBAS PUBLICAS,A,8826
10679,10672,FRACIONAMENTO,A,8826
10680,10672,CREDITO COMPLEMENTAR,A,8826
10681,10213,APOSENTADORIA / PENSAO ESPECIAL,A,9985
10683,9148,FATO SUPERVENIENTE AO TERMINO DO PRAZO PARA IMPUGNACAO,A,8826
10684,9149,JUROS,A,8826
10685,9149,CORRECAO MONETARIA,A,8826
10686,9148,MULTA COMINATORIA / ASTREINTES,A,8826
10687,9149,TAXA SELIC,A,8826
10688,9633,MEDIDAS SOCIOEDUCATIVAS,A,9633
10689,5917,CORRECAO DA TABELA,A,14
10690,5916,IPMF - IMPOSTO PROVISORIO SOBRE MOVIMENTACAO FINANCEIRA,A,14
10691,4271,QUESTAO PREJUDICIAL,A,1209
10692,10157,TRIBUNAL DE CONTAS,A,9985
10693,10239,CARGO EM COMISSAO,A,9985
10695,10219,CATEGORIAS ESPECIAIS DE SERVIDOR PUBLICO,A,9985
10696,10695,PROFESSOR,A,9985
10697,10695,PROCURADORES DE ORGAOS / ENTIDADES PUBLICOS,A,9985
10698,10695,SERVENTUARIOS DA JUSTICA,A,9985
10699,10221,EXTENSAO DE VANTAGEM AOS INATIVOS,A,9985
10700,10261,CONTAGEM EM DOBRO,A,9985
10701,10261,PAGAMENTO EM PECUNIA,A,9985
10702,10318,"INDICE DE 3,17%",A,9985
10703,10318,"INDICE DE 11,98%",A,9985
10705,10288,SUBTETO SALARIAL,A,9985
10706,10288,GRATIFICACOES MUNICIPAIS ESPECIFICAS,A,9985
10707,10667,GRATIFICACAO DE ENCARGOS ESPECIAIS - GEE,A,9985
10708,10667,GRATIFICACAO DE ESTIMULO A PRODUCAO INDIVIDUAL - GEPI,A,9985
10709,10667,GRATIFICACAO ESTADUAL - AM,A,9985
10710,10667,ADICIONAL DE ETAPA ALIMENTAR,A,9985
10711,10667,GRATIFICACAO DE SUPORTE AS ATIVIDADES ESCOLARES - GSAE,A,9985
10712,10667,GRATIFICACAO POR TRABALHO EDUCACIONAL - GTE,A,9985
10713,10667,GRATIFICACAO DE SUPORTE ADMINISTRATIVO - GASA,A,9985
10714,10667,GRATIFICACAO-PREMIO,A,9985
10715,10667,GRATIFICACAO COMPLEMENTAR DE VENCIMENTO,A,9985
10718,10288,GRATIFICACOES POR ATIVIDADES ESPECIFICAS,A,9985
10719,10718,GRATIFICACAO DE DESEMPENHO DE ATIVIDADE TECNICO ADMINISTRATIVA - GDATA,A,9985
10720,10718,GRATIFICACAO DE DESEMPENHO DE ATIVIDADE TRIBUTARIA - GDAT,A,9985
10721,10718,GRATIFICACAO DE DESEMPENHO DE ATIVIDADE DE FISCALIZACAO AGROPECUARIA - GDAFA,A,9985
10722,10718,GRATIFICACAO DE DESEMPENHO DE ATIVIDADE JURIDICA - GDAJ,A,9985
10723,10718,GRATIFICACAO DE ATIVIDADE - GATA,A,9985
10724,10718,GRATIFICACAO DE INCENTIVO A DOCENCIA - GID,A,9985
10725,10718,GRATIFICACAO DE PRODUCAO SUPLEMENTAR - GPS,A,9985
10726,10718,GRATIFICACAO ELEITORAL,A,9985
10727,10718,GRATIFICACAO DE INATIVIDADE,A,9985
10728,10718,GRATIFICACAO EXTRAORDINARIA - GE,A,9985
10729,10718,GRATIFICACAO DE DESEMPENHO DE FUNCAO - GADF,A,9985
10730,10288,ADICIONAL DE DESEMPENHO,A,9985
10731,10288,ADICIONAL DE SEXTA-PARTE,A,9985
10732,10214,VERBA DE REPRESENTACAO,A,9985
10733,10341,EXTENSAO DE VANTAGEM AOS INATIVOS,A,9985
10734,8919,NULIDADE - NAO OBSERVANCIA DA RESERVA DE PLENARIO,A,8826
10735,8942,AUSENCIA DE INTERESSE PROCESSUAL,A,8826
10736,8942,LEGITIMIDADE PARA A CAUSA,A,8826
10737,8942,AUSENCIA DE PRESSUPOSTOS DE CONSTITUICAO E DESENVOLVIMENTO,A,8826
10738,9045,SOBRESTAMENTO,A,8826
10739,0,DIREITO ELEITORAL E PROCESSO ELEITORAL DO STF,A,10739
10740,10739,PARTIDO POLITICO,A,10739
10741,10740,CRIACAO DO PARTIDO POLITICO,A,10739
10743,10740,REGISTRO DO PARTIDO POLITICO,A,10739
10744,10740,EXTINCAO DO PARTIDO POLITICO,A,10739
10745,10740,FILIACAO PARTIDARIA,A,10739
10746,10740,CONVENCAO PARA ESCOLHA DE CANDIDATOS,A,10739
10747,3654,INSCRICAO FRAUDULENTA,A,287
10748,3654,CALUNIA,A,287
10749,3654,DIFAMACAO,A,287
10750,3654,INJURIA,A,287
10751,3654,CAPTACAO ILICITA DE VOTOS OU CORRUPCAO ELEITORAL,A,287
10752,3654,ALICIAMENTO ELEITORAL,A,287
10753,3654,FALSO ELEITORAL,A,287
10754,3654,DESOBEDIENCIA A DETERMINACOES DA JUSTICA ELEITORAL,A,287
10755,3654,BOCA DE URNA,A,287
10756,3654,INDUCAO A INSCRICAO INDEVIDA,A,287
10757,10740,FIDELIDADE PARTIDARIA,A,10739
10760,10739,PLEBISCITO,A,10739
10762,10739,REFERENDO POPULAR,A,10739
10763,10739,ELEICAO,A,10739
10764,10763,SISTEMA MAJORITARIO / PROPORCIONAL,A,10739
10765,10763,NUMERO DE VAGAS,A,10739
10766,10763,ELEITOR,A,10739
10767,10763,REGISTRO DA CANDIDATURA,A,10739
10768,10763,CAMPANHA ELEITORAL,A,10739
10769,10763,PLEITO,A,10739
10770,10763,DIPLOMACAO,A,10739
10771,10765,FIXACAO,A,10739
10772,10765,AUMENTO,A,10739
10773,10765,REDUCAO,A,10739
10774,10766,ALISTAMENTO,A,10739
10775,10766,DOMICILIO ELEITORAL,A,10739
10776,10766,ISENCAO DO DEVER ELEITORAL,A,10739
10777,10766,JUSTIFICACAO DE AUSENCIA DE VOTO,A,10739
10778,10774,CANCELAMENTO DA INSCRICAO DE ELEITOR,A,10739
10779,10767,DESINCOMPATIBILIZACAO DO CANDIDATO,A,10739
10780,10767,INELEGIBILIDADE,A,10739
10781,10767,REELEICAO,A,10739
10782,10767,CASSACAO DO REGISTRO DA CANDIDATURA,A,10739
10783,10767,ANISTIA,A,10739
10784,10768,PROPAGANDA ELEITORAL,A,10739
10785,10768,DIREITO DE RESPOSTA,A,10739
10786,10768,PRESTACAO DE CONTAS,A,10739
10787,10768,PESQUISA ELEITORAL,A,10739
10788,10768,ABUSO DO PODER ECONOMICO,A,10739
10789,10768,ABUSO DO PODER POLITICO (USO INDEVIDO DOS MEIOS DE COMUNICACAO),A,10739
10790,10768,USO DE BEM PUBLICO,A,10739
10791,10769,SISTEMA ELETRONICO DE VOTACAO,A,10739
10792,10769,SIGILO NA VOTACAO,A,10739
10793,10769,APURACAO/RECONTAGEM DE VOTOS,A,10739
10794,10769,NULIDADE DA VOTACAO,A,10739
10795,10769,QUOCIENTE ELEITORAL,A,10739
10796,10769,TRANSPORTE EM DIA DE ELEICAO,A,10739
10797,10769,BOCA DE URNA,A,10739
10798,10770,CASSACAO DO DIPLOMA,A,10739
10799,10770,SUSTACAO DA DIPLOMACAO,A,10739
10800,10739,MANDATO,A,10739
10801,10800,PRESTACAO DE CONTAS,A,10739
10802,10800,DECLARACAO DE INELEGIBILIDADE,A,10739
10803,10800,IMPUGNACAO DE MANDATO ELETIVO,A,10739
10804,10800,PERDA DO MANDATO,A,10739
10805,10800,RECONDUCAO,A,10739
10806,10800,SUSPENSAO DE MANDATO,A,10739
10807,10800,CONVOCACAO DE SUPLENTE,A,10739
10808,10800,RENUNCIA,A,10739
10809,10800,EXTINCAO DO MANDATO,A,10739
10810,10800,AFASTAMENTO DO CARGO,A,10739
10811,10800,CASSACAO DE MANDATO,A,10739
10812,10809,POR CUMULACAO DE CARGOS,A,10739
10813,10809,POR CONDENACAO CRIMINAL,A,10739
10814,10809,POR SUSPENSAO DOS DIREITOS POLITICOS,A,10739
10815,3654,DESORDEM ELEITORAL,A,287
10816,3654,FALSIFICACAO DE DOCUMENTO PUBLICO PARA FINS ELEITORAIS,A,287
10817,3654,USO DE DOCUMENTO FALSO,A,287
10818,3654,OBTENCAO DE DOCUMENTO FALSO,A,287
10819,3654,ALICIAMENTO DE ELEITORES,A,287
10820,3654,DIVULGACAO DE PESQUISA DE FRAUDULENTA,A,287
10821,3654,IMPEDIMENTO A FISCALIZACAO DAS PESQUISAS,A,287
10822,3654,PUBLICACAO DE PESQUISA IRREGULAR,A,287
10823,3654,USO DE SIMBOLOS GOVERNAMENTAIS EM PROPAGANDA ELEITORAL,A,287
10824,3654,COACAO ELEITORAL,A,287
10825,3654,ALICIAMENTO VIOLENTO DE ELEITORES,A,287
10826,3654,ALICIAMENTO COMERCIAL DE ELEITORES,A,287
10827,3654,OCULTACAO DE URNA,A,287
10830,3664,MOTIM,I,287
10831,3664,PEDERASTIA OU OUTRO ATO DE LIBIDINAGEM,I,287
10832,3664,ROUBO,I,287
10833,3664,ESTELIONATO,I,287
10834,3664,INCENDIO,I,287
10835,3664,PECULATO,I,287
10836,3664,CONCUSSAO,I,287
10837,3664,CORRUPCAO ATIVA,I,287
10838,3664,PREVARICACAO,I,287
10839,3664,DESERCAO,I,287
10840,3664,HOMICIDIO,I,287
10841,3664,LESOES CORPORAIS,I,287
10842,10841,LESAO LEVISSIMA,I,287
10843,3664,DIFAMACAO,I,287
10844,3664,INJURIA,I,287
10845,10840,HOMICIDIO SIMPLES,I,287
10846,10840,HOMICIDIO QUALIFICADO,I,287
10847,10841,LEVE,I,287
10848,10841,GRAVE,I,287
10849,10841,LESOES QUALIFICADAS PELO RESULTADO,I,287
10850,10832,ROUBO SIMPLES,I,287
10851,10832,ROUBO QUALIFICADO,I,287
10852,3664,LATROCINIO,I,287
10854,10695,AUDITORES FISCAIS,A,9985
10855,7691,COMISSAO DE PERMANENCIA,A,899
10856,10069,PRESCRICAO POR MEDICO NAO VINCULADO AO SUS,I,9985
10857,10718,GRATIFICACAO DE DESEMPENHO DE ATIVIDADE DE SEGURIDADE SOCIAL E DO TRABALHO - GDASST,A,9985
10858,10718,GRATIFICACAO DE DESEMPENHO DE ATIVIDADE DE CIENCIA E TECNOLOGIA - GDACT,A,9985
10859,10573,ALIMENTOS,A,8826
10860,10573,DEPOSITARIO INFIEL,A,8826
10861,10573,ALIENACAO FIDUCIARIA,A,8826
10862,10146,PROIBICAO DE PRIVILEGIO FISCAL AS EMPRESAS PUBLICAS E SOCIEDADES DE ECONOMIA MISTA,A,9985
10863,10736,AUSENCIA DE LEGITIMIDADE PARA PROPOSITURA DE ACAO CIVIL PUBLICA,A,8826
10864,10635,CRIMES HEDIONDOS,I,1209
10865,4264,CERCEAMENTO DE DEFESA,A,1209
10866,4264,AUSENCIA DE PUBLICIDADE,A,1209
10867,4264,AUSENCIA DE FUNDAMENTACAO,A,1209
