cnpj,dt_abertura,empresa_matriz,cd_cnae_principal,endereco_cep,situacao_cadastral
38342720000108,2020-09-04,True,7319002,13059646,ATIVA
08392591000282,2006-11-01,False,113000,14960000,ATIVA
38371851000113,2020-09-08,True,4930201,85818480,ATIVA
40788626000129,2021-02-10,True,5611201,69095470,ATIVA
39479868000151,2020-10-19,True,4712100,15906288,ATIVA
32503704000173,2019-01-21,True,5611203,15320000,ATIVA
08615159000122,2007-01-31,True,1610203,88570000,ATIVA
40802857000140,2021-02-10,True,4744099,08420110,ATIVA
42935605000114,2021-07-30,True,1112700,95718000,ATIVA
25243992000109,2016-07-19,True,8211300,90540030,ATIVA
13850516001653,2004-06-29,False,4753900,45450000,ATIVA
33973472000180,2019-06-19,True,9511800,53210063,ATIVA
23592317000160,2015-10-23,True,8630502,02031200,ATIVA
32643060000119,2019-02-01,True,1091101,22713004,ATIVA
34937929000163,2019-09-20,True,2542000,07243150,ATIVA
34776158000170,2019-09-05,True,4781400,84010330,ATIVA
62955505389005,1995-03-20,False,9491000,85575000,ATIVA
42495867000105,2021-06-28,True,4754701,78643000,ATIVA
17727670000107,2013-03-11,True,6399200,01223001,ATIVA
15380491000110,2012-04-09,True,7311400,11680000,ATIVA
44556622000176,2021-12-10,True,5611201,54270090,ATIVA
27762447000154,2017-05-18,True,8630503,14026596,ATIVA
01340937002627,2010-09-14,False,4211101,55590000,ATIVA
40030088000109,2020-12-07,True,4712100,76460000,ATIVA
22219550000139,2015-04-09,True,9602501,26230365,ATIVA
32932361000162,2019-03-01,True,4611700,80240050,ATIVA
42228889000109,2021-06-07,True,4330404,08598520,ATIVA
34583736000151,2019-08-19,True,7319002,56316150,ATIVA
43150700000175,2021-08-17,True,4520007,71820803,ATIVA
04968170000115,2002-03-19,True,9001999,89824000,ATIVA
71350235000151,1993-10-27,True,4713004,39165000,ATIVA
25212641000130,2016-07-15,True,4930202,54330525,ATIVA
04054918000174,2000-07-14,True,9430800,18540000,ATIVA
17714497000102,2013-03-08,True,4120400,79240000,ATIVA
05759756000132,2003-07-02,True,4530703,08717490,ATIVA
20733290000190,2014-07-29,True,7500100,89068004,ATIVA
08367357000114,2006-10-18,True,151201,18255000,ATIVA
40275225000175,2021-01-06,True,4712100,49140000,ATIVA
40371367000136,2021-01-13,True,4755502,07791695,ATIVA
42546207000106,2021-07-01,True,7319002,69076380,ATIVA
36771397000162,2020-03-26,True,9609207,18530000,ATIVA
25171771000172,2016-07-10,True,9602502,11920000,ATIVA
34261014000180,2019-07-18,True,151201,15315000,ATIVA
39360945000150,2020-10-08,True,5611204,75261214,ATIVA
60701190287470,2006-08-02,False,6422100,13403000,ATIVA
28041715000101,2017-06-27,True,9602502,38240000,ATIVA
36653106000131,2020-03-12,True,7319002,31110590,ATIVA
30372305000195,2018-05-04,True,1052000,35434899,ATIVA
23659932000146,2015-11-13,True,4723700,35794106,ATIVA
27462711000134,2017-04-04,True,4722901,45992144,ATIVA
33328834000180,2019-04-11,True,2532201,68385000,ATIVA
35734097000140,2019-12-08,True,9700500,95700822,ATIVA
18635413000108,2013-08-07,True,4712100,75136030,ATIVA
23524999000173,2015-10-22,True,4729699,62170000,ATIVA
26611578000178,2016-11-25,True,4729699,30110929,ATIVA
18329152000106,2013-06-19,True,4789001,35318000,ATIVA
43074370000186,2021-08-11,True,8630504,30640070,ATIVA
41980429000170,2021-05-17,True,4520006,85872000,ATIVA
46736508000153,2022-06-10,True,4930201,13081610,ATIVA
40316251000102,2021-01-08,True,4399103,14062019,ATIVA
40303859000194,2021-01-07,True,3831901,32450000,ATIVA
06224106000236,2018-08-29,False,4649410,31970330,ATIVA
43523423000107,2021-09-15,True,5212500,08615190,ATIVA
11888321000190,2010-05-03,True,9602501,74313670,ATIVA
37416841000194,2020-06-15,True,4712100,92726180,ATIVA
23588238000185,2015-11-03,True,4781400,36580000,ATIVA
35475167000193,2019-09-24,True,6499901,22430060,ATIVA
47420228000102,2022-08-04,True,4731800,55390000,ATIVA
46557926000183,2022-05-26,True,5320202,89620000,ATIVA
48019422000135,2022-09-20,True,8599605,84320000,ATIVA
48074537000122,2022-09-25,True,8299799,88806300,ATIVA
21943776000115,2015-02-26,True,4930202,14096570,ATIVA
45386756000159,2022-02-21,True,7319099,86870000,ATIVA
44304108000143,2021-11-19,True,9602501,07179707,ATIVA
30937555000125,2018-07-16,True,4530703,45201475,ATIVA
14870891000141,2012-01-12,True,5611201,35765970,ATIVA
47538413000198,2022-08-12,True,8650003,90850240,ATIVA
07529975000150,2005-08-04,True,4781400,76270000,ATIVA
26153672000120,2016-09-13,True,8599604,77441134,ATIVA
38242838000164,2020-08-27,True,4744099,78065700,ATIVA
15644217000101,2012-05-24,True,4781400,11618110,ATIVA
17258158000169,2012-11-12,True,4930202,07403015,ATIVA
45183983000187,2022-02-07,True,7319002,13031800,ATIVA
45104725000168,2022-02-01,True,5812301,50920420,ATIVA
44674100000179,2021-12-24,True,5612100,58328000,ATIVA
08284537000132,2005-12-13,True,9430800,08310100,ATIVA
43812935000185,2021-10-07,True,9602501,35430137,ATIVA
12447510000190,2010-08-20,True,2930101,97340000,ATIVA
20266815000124,2014-05-15,True,4930201,72507231,ATIVA
39343867000185,2020-10-07,True,4399103,07915000,ATIVA
43600752000104,2021-09-21,True,4729699,19470000,ATIVA
37379379000100,2020-06-10,True,4530703,39930000,ATIVA
13848408000160,2011-05-20,True,4761003,29375000,ATIVA
55781843000164,1986-05-28,True,4530703,11680000,ATIVA
02529964001803,2013-10-30,False,8720401,74805480,ATIVA
08351783000160,2006-10-11,True,113000,14530000,ATIVA
43751846000176,2021-10-04,True,121101,16130000,ATIVA
27484375000120,2017-04-06,True,4613300,88015530,ATIVA
36499083000152,2020-02-28,True,5620104,28300000,ATIVA
32402675000153,2019-01-10,True,1412601,28570000,ATIVA
32567368000122,2019-01-25,True,4530703,74393400,ATIVA
40735908000168,2021-02-05,True,8219999,90450030,ATIVA
13811332000106,2011-06-15,True,4789001,03720120,ATIVA
30538019000157,2018-05-23,True,2330399,18110650,ATIVA
41926522000104,2021-05-12,True,4930201,47115000,ATIVA
17860317000109,2013-04-03,True,4789004,13423570,ATIVA
57738502000131,1989-06-02,True,8112500,11701500,ATIVA
36988058000132,2020-04-23,True,9602501,38800000,ATIVA
15055331000104,2012-01-30,True,4120400,60841535,ATIVA
31688093000112,2018-09-27,True,9491000,79140000,ATIVA
22121740000119,2015-03-25,True,4789007,57071031,ATIVA
19513711000198,2014-01-13,True,1413403,76890000,ATIVA
20817706000158,1979-03-21,True,9430800,39600000,ATIVA
45772734000127,2022-03-24,True,5611203,29118360,ATIVA
23395767000162,1987-09-11,True,4759899,39400052,ATIVA
41728955000147,2021-04-27,True,210103,18380000,ATIVA
04373795000134,2001-03-28,True,4771701,55700000,ATIVA
27560761000154,2017-04-19,True,7319002,89805625,ATIVA
12808649000112,2010-11-05,True,2542000,48180000,ATIVA
44850039000173,2022-01-13,True,4712100,45210018,ATIVA
41105696000106,2021-03-05,True,9602501,98170000,ATIVA
41285632000126,2021-03-19,True,4686902,88820000,ATIVA
44854367000148,2022-01-13,True,5611201,63480000,ATIVA
46553536000135,2022-05-26,True,3329501,09931450,ATIVA
47369712000146,2022-08-01,True,5250804,15808160,ATIVA
33274148000173,2019-04-06,True,4520002,78118811,ATIVA
58723339000104,1985-04-10,True,8112500,03136030,ATIVA
11365499000157,2009-10-22,True,4761001,05513300,ATIVA
61095568000390,1997-08-08,False,4781400,04255000,ATIVA
32554911000157,2019-01-24,True,4520001,15051005,ATIVA
10898020000266,2012-04-24,False,4110700,03363060,ATIVA
49049042000106,1982-02-26,True,4754701,15135187,ATIVA
03303323000142,1999-07-28,True,1094500,95360000,ATIVA
01037606000164,1996-01-30,True,4530703,13770000,ATIVA
42085881000130,2021-05-25,True,4781400,39402199,ATIVA
21542376000106,2014-12-09,True,4722901,03061000,ATIVA
36708442000134,2020-03-17,True,7490199,07040000,ATIVA
93601037000156,1990-09-28,True,5611203,94055040,ATIVA
26816159000172,2017-01-06,True,1091101,85998972,ATIVA
43799295000110,1973-10-11,True,2424502,03444000,ATIVA
46266382000109,2022-05-04,True,6462000,04601070,ATIVA
29220452000160,2017-12-06,True,4722901,36212000,ATIVA
36825765000108,2020-03-31,True,4781400,62930000,ATIVA
26457339000296,2017-11-27,False,4784900,29680000,ATIVA
10316193000148,2008-08-28,True,8219999,05017040,ATIVA
49257678000143,1977-08-16,True,9430800,06860400,ATIVA
42714415000177,2021-07-14,True,4759899,80220430,ATIVA
21995411000134,2015-02-23,True,2930103,83325100,ATIVA
66422791000156,1991-10-25,True,4755501,36660000,ATIVA
04539279016564,2017-06-08,False,8640202,12281450,ATIVA
23879669000109,2015-12-22,True,5611203,03356001,ATIVA
31196521000190,2018-08-13,True,5819100,12720100,ATIVA
34245591000189,2019-07-17,True,4729699,02515030,ATIVA
25138430000103,2016-07-05,True,4511102,13213015,ATIVA
02308289000136,1997-11-19,True,4669901,64535000,ATIVA
30796582000125,2018-06-27,True,9602501,88320970,ATIVA
07279342000131,1995-07-14,True,4761003,60020001,ATIVA
36037604000150,1993-10-29,True,8112500,29206605,ATIVA
13151022000102,1977-02-28,True,9430800,49020460,ATIVA
44105613000169,2021-11-03,True,9609299,79833320,ATIVA
30138730000114,2018-04-08,True,1749400,29151200,ATIVA
47505320000167,2022-08-10,True,4530703,35534000,ATIVA
43352044000193,2021-08-31,True,5212500,68746680,ATIVA
41185960000150,2021-03-11,True,2542000,19530000,ATIVA
32151460000107,2018-11-30,True,6209100,89222363,ATIVA
31155278000161,1968-04-10,True,9312300,25730410,ATIVA
00932182000210,2017-07-05,False,8211300,22441014,ATIVA
34541833000181,2019-08-14,True,1813099,69053030,ATIVA
28107367000128,2017-07-04,True,9602502,24030127,ATIVA
23842033000184,2015-12-15,True,4783101,23052102,ATIVA
76701515000180,1988-12-06,True,9430800,88380000,ATIVA
11837720000122,2010-04-20,True,5611203,58111092,ATIVA
25001473000134,2016-06-15,True,4923001,77300000,ATIVA
22111139000145,2015-03-24,True,4923001,56260000,ATIVA
21486593000118,2014-11-28,True,5611203,85929000,ATIVA
26740692000106,2016-12-20,True,7319002,95860000,ATIVA
20341626000250,2017-10-23,False,4753900,22640102,ATIVA
17587702000116,2013-02-07,True,4712100,86073310,ATIVA
37533271000112,2020-06-25,True,7111100,80240320,ATIVA
37507962000141,2020-06-23,True,9700500,95143000,ATIVA
36307747000134,2020-02-10,True,5611205,79824040,ATIVA
37526211000172,2020-06-25,True,9602502,32604088,ATIVA
08232339000125,2006-08-18,True,151201,15150000,ATIVA
35829398000158,2019-12-20,True,4511102,38300001,ATIVA
23900148000188,2016-01-04,True,9602501,22753737,ATIVA
04720937000192,2001-10-10,True,9313100,12900140,ATIVA
41639523000160,2021-04-20,True,4619200,18255000,ATIVA
05121502000194,2002-06-20,True,6204000,36660000,ATIVA
04157853000354,2000-12-11,False,8599601,79560000,ATIVA
48361695000163,1977-05-25,True,4713002,16604058,ATIVA
06204113000195,2004-03-17,True,6911701,17012432,ATIVA
03584533000156,1999-12-30,True,4754701,99170000,ATIVA
18054164000167,2013-05-06,True,4649402,57313160,ATIVA
35719896000148,2019-12-05,True,4729699,07841000,ATIVA
21247188000147,2014-10-17,True,132600,18230000,ATIVA
34756550000157,2019-09-04,True,4781400,87711080,ATIVA
09432078000150,2008-03-17,True,5612100,71693020,ATIVA
06137325000105,2004-02-25,True,4731800,30580353,ATIVA
15826511000134,2012-07-02,True,8541400,69085000,ATIVA
01982006000174,1997-07-10,True,4712100,96450000,ATIVA
39653906000140,2020-11-03,True,4120400,35590000,ATIVA
37126685000127,2020-05-12,True,4781400,39818000,ATIVA
12303535000110,2010-07-29,True,4742300,07179350,ATIVA
23181904000166,2015-08-31,True,4724500,38435000,ATIVA
62823257012379,2005-06-02,False,8541400,16202407,ATIVA
26183060000180,2016-09-16,True,4520005,35290000,ATIVA
41736762000138,2021-04-28,True,4723700,68660000,ATIVA
48148947000170,2022-09-30,True,4781400,04363901,ATIVA
42086967000188,1992-12-15,True,7112000,41820774,ATIVA
37645517000148,2020-07-07,True,4754702,57306810,ATIVA
23779292000108,2015-12-02,True,9700500,39830000,ATIVA
23712138000119,2015-11-23,True,5611203,84031040,ATIVA
73742405000179,1993-11-23,True,4711302,89066321,ATIVA
45623269000162,2022-03-11,True,9602502,75143900,ATIVA
33752578000153,2019-05-28,True,8650004,17014450,ATIVA
43822161000173,2021-10-08,True,8630503,62033070,ATIVA
24453275000149,2016-03-24,True,4789001,94480430,ATIVA
03260066000109,1999-07-01,True,1093702,86720000,ATIVA
23406284000116,2015-10-05,True,4617600,83260000,ATIVA
25319032000266,2021-03-08,False,4774100,52070660,ATIVA
20420330000143,2014-06-10,True,7490199,09580540,ATIVA
42015099000145,1992-08-03,True,4721102,48010530,ATIVA
32807881000143,2019-02-18,True,8130300,25750365,ATIVA
33703286000120,2019-05-22,True,2349499,88052160,ATIVA
30937891000178,2018-07-16,True,4687702,06730000,ATIVA
80403694000147,1988-12-15,True,6920601,85930000,ATIVA
46462125000134,2022-05-19,True,8230001,08475260,ATIVA
02039379000179,1997-08-07,True,6622300,03311000,ATIVA
04992888000147,2002-04-11,True,4632001,77823080,ATIVA
43918297000181,2021-10-18,True,5912099,70645085,ATIVA
34666832000163,2019-08-27,True,9602501,13486039,ATIVA
23853656000152,2015-12-11,True,6470101,01452000,ATIVA
33619885000160,2019-05-14,True,8640202,96600000,ATIVA
37296557000121,2020-06-02,True,4399103,24430350,ATIVA
40138601000180,2020-12-17,True,4110700,31250070,ATIVA
15814936000123,2012-03-27,True,9492800,77910000,ATIVA
28771018000106,2017-10-02,True,9602502,02221000,ATIVA
40723166000150,2021-02-04,True,9602501,79093580,ATIVA
40885243000179,2021-02-17,True,4330404,09322215,ATIVA
41324378000128,2021-03-23,True,4789099,98805427,ATIVA
04213770000173,2000-12-12,True,8630503,27255085,ATIVA
34962255000157,2019-09-23,True,4772500,55590000,ATIVA
12674417000119,2010-10-18,True,4712100,39960000,ATIVA
85174910000658,2010-07-09,False,4641902,88350310,ATIVA
39477409000139,2020-10-19,True,4729699,62200000,ATIVA
08676859000127,2007-02-08,True,9602501,98670000,ATIVA
40795789000139,2021-02-10,True,9602501,04187180,ATIVA
47308771000104,2022-07-27,True,9602501,24230525,ATIVA
45764866000107,2022-03-23,True,2539001,79730000,ATIVA
24194258000134,2016-02-18,True,7911200,77590000,ATIVA
03795830000140,2000-04-18,True,4744005,02801000,ATIVA
72198799000183,1994-11-04,True,8630504,89910000,ATIVA
32483553000139,2019-01-17,True,9001902,24230321,ATIVA
34960879000135,2019-09-23,True,3321000,87083730,ATIVA
34937307000135,2019-09-20,True,4781400,33400000,ATIVA
36006006000113,2020-01-15,True,4724500,18055131,ATIVA
31333162000175,2018-08-24,True,4645101,44001325,ATIVA
41442231000132,2021-04-03,True,5320201,02849030,ATIVA
33923167000183,2019-06-13,True,4757100,01520030,ATIVA
19197844000100,2013-11-05,True,4511102,30494170,ATIVA
25322237000110,2016-07-29,True,5223100,74520100,ATIVA
39909827000158,2020-11-25,True,8599603,93700000,ATIVA
40048674000180,2020-12-08,True,4721103,20531020,ATIVA
36247155000174,2020-02-04,True,5620104,90160006,ATIVA
29193643000180,2017-12-02,True,4530703,13033055,ATIVA
46112044000104,2022-04-22,True,4930202,29304020,ATIVA
46113654000122,2022-04-22,True,4322302,36703027,ATIVA
46190131000180,2022-04-28,True,4930202,13290000,ATIVA
35775164000175,2019-12-12,True,3299099,36520000,ATIVA
36617643000126,2020-03-10,True,4712100,72425040,ATIVA
10888251000299,2009-07-10,False,151201,15650000,ATIVA
03743240000174,1999-12-07,True,9430800,48930000,ATIVA
19512412000139,2014-01-10,True,5911199,06454000,ATIVA
43170585000109,2021-08-18,True,8599603,11355030,ATIVA
43456214000180,2021-09-09,True,8211300,89304491,ATIVA
45006577000149,2022-01-25,True,4712100,55590000,ATIVA
03158199000179,1999-05-13,True,2229399,95041000,ATIVA
38091688000135,2020-08-14,True,312401,19275000,ATIVA
08363438000146,2006-10-17,True,4744001,93010050,ATIVA
05995619000105,2003-10-28,True,4759899,18052200,ATIVA
39377762000147,2020-10-09,True,4330405,85814804,ATIVA
44771880000175,2022-01-06,True,4781400,86220970,ATIVA
22840035000171,2015-07-14,True,5611203,27580000,ATIVA
30045155000105,2018-03-27,True,9602501,37901560,ATIVA
09154700000105,2007-09-10,True,4679699,83730000,ATIVA
36193187000134,2020-01-30,True,4511102,84435000,ATIVA
21250914000180,2014-10-17,True,151202,16610000,ATIVA
43293880000144,2021-08-26,True,6209100,60135222,ATIVA
45127496000105,2022-02-02,True,9313100,89239220,ATIVA
43410751000199,2021-09-03,True,8610102,52050310,ATIVA
05680621000187,2003-05-08,True,4120400,95660000,ATIVA
04485276000915,2011-12-07,False,6911701,60170002,ATIVA
44195274000159,2021-11-10,True,4685100,13477590,ATIVA
07348863000101,2005-04-29,True,6311900,39560000,ATIVA
17547779000162,1982-09-02,True,4520001,31110200,ATIVA
30474810000140,2018-05-16,True,4399103,96204014,ATIVA
37097642000160,2020-05-08,True,2599301,72504101,ATIVA
42744546000105,2021-07-16,True,4399103,08340500,ATIVA
42967782000182,2021-08-03,True,4759899,95350000,ATIVA
45536693000170,2022-03-07,True,4723700,69042010,ATIVA
45356894000195,2022-02-18,True,4781400,79970000,ATIVA
45239224000199,2022-02-10,True,7490101,90480001,ATIVA
11224828000140,2009-10-14,True,151202,18700000,ATIVA
43424465000182,2021-09-06,True,5611201,50740110,ATIVA
38661164000132,2020-09-22,True,9602501,40290080,ATIVA
47594661000156,2022-08-16,True,4929902,12403610,ATIVA
15462831000233,1981-04-24,False,5211701,79420000,ATIVA
31644692000134,2018-09-30,True,4399103,11680000,ATIVA
35970351000100,2020-01-11,True,5611201,24425460,ATIVA
30852777000145,2018-07-04,True,1013901,78335000,ATIVA
30494060000179,2018-05-18,True,1359600,29165821,ATIVA
48050748000125,2022-09-22,True,8630502,07020081,ATIVA
47431455000125,2022-08-05,True,3321000,76195000,ATIVA
44247249000171,2021-11-16,True,4755503,16430500,ATIVA
44329906000120,2021-11-22,True,5611201,73360615,ATIVA
37089814000154,2020-05-07,True,9602501,77060320,ATIVA
36282415000223,2021-12-30,False,7740300,04535004,ATIVA
23172347000117,1965-03-16,True,9312300,98390000,ATIVA
25041712000180,2016-06-21,True,4782201,15828000,ATIVA
22222741000150,2015-04-09,True,9511800,30624110,ATIVA
43235149000162,2021-08-23,True,4763601,13872260,ATIVA
41513807000105,2021-04-09,True,9700500,45260000,ATIVA
08935175000100,2007-06-19,True,4753900,14010050,ATIVA
10675286000169,2009-03-05,True,132600,18185000,ATIVA
18493801000100,2013-07-12,True,151201,14945000,ATIVA
09473846000113,2008-03-27,True,6311900,05565160,ATIVA
46957158000155,2022-06-29,True,5611201,26570160,ATIVA
45126973000100,2022-02-02,True,7319002,88106620,ATIVA
19118944000196,2013-10-22,True,1091102,26190265,ATIVA
07186663000191,2004-10-26,True,9430800,96160000,ATIVA
47680964000191,2022-08-23,True,5620102,66077130,ATIVA
07990042000166,2006-04-26,True,9602502,23050102,ATIVA
08686492000122,2007-02-23,True,1412601,89116652,ATIVA
45775676000195,2022-03-24,True,4530703,88780971,ATIVA
45921070000110,2022-04-05,True,4321500,19013720,ATIVA
43789611000173,2021-10-06,True,4781400,57073383,ATIVA
45933671000143,2022-04-06,True,1412603,59670000,ATIVA
35613823000177,2019-11-25,True,5611201,46880000,ATIVA
08827677000703,1997-11-13,False,5229099,58444000,ATIVA
34930814000147,2019-09-19,True,5229099,53050120,ATIVA
24719946000170,2016-04-26,True,8630502,15093010,ATIVA
47114192000120,2022-07-12,True,4645101,11510110,ATIVA
26272395000175,2016-09-30,True,4929902,54800000,ATIVA
41952712000198,2021-05-14,True,4781400,71908180,ATIVA
24495610000171,2016-03-31,True,9602502,11725050,ATIVA
08709715000200,2021-04-03,False,113000,17960000,ATIVA
39649792000165,2020-11-03,True,1521100,30240330,ATIVA
45215145000148,2021-08-02,True,8112500,97573507,ATIVA
42353114000165,2021-06-16,True,6201501,88816015,ATIVA
46613266000100,2022-05-31,True,8712300,26286440,ATIVA
37512268000112,2020-06-24,True,4120400,20221160,ATIVA
29473214000167,2018-01-18,True,6491300,05060010,ATIVA
09271102000116,2007-12-10,True,5611201,22790710,ATIVA
